WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
914,ALB,BCA,Albania,Current account balance,U.S. dollars,Billions,"Source: Central Bank Latest actual data: 2020 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6). Starting with the year 2013 data are provided by the authorities in BPM6. Data for prior years are converted by the staff from BPM5. Primary domestic currency: Albanian lek Data last updated: 09/2022",0.001,-0.01,-0.052,-0.037,-0.03,-0.027,0.001,0.007,-0.025,-0.075,-0.096,-0.165,-0.069,0.024,-0.087,-0.057,-0.253,-0.295,-0.178,-0.062,-0.246,-0.248,-0.443,-0.432,-0.42,-0.733,-0.592,-1.13,-2.031,-1.853,-1.351,-1.666,-1.257,-1.183,-1.43,-0.981,-0.898,-0.978,-1.024,-1.166,-1.315,-1.403,-1.577,-1.515,-1.561,-1.657,-1.706,-1.772,2020
914,ALB,BCA_NGDPD,Albania,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",0.054,-0.455,-2.264,-1.583,-1.316,-1.158,0.057,0.265,-0.986,-2.691,-4.313,-12.368,-8.185,1.674,-3.706,-1.968,-7.894,-13.047,-6.944,-1.946,-7.07,-6.315,-10.179,-7.695,-5.849,-9.106,-6.656,-10.58,-15.768,-15.383,-11.321,-12.917,-10.202,-9.253,-10.797,-8.609,-7.572,-7.492,-6.754,-7.571,-8.677,-7.661,-8.64,-8.041,-7.863,-7.809,-7.572,-7.418,2020
612,DZA,NGDP_R,Algeria,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2001 Chain-weighted: Yes, from 2005 Primary domestic currency: Algerian dinar Data last updated: 09/2022","2,596.37","2,674.26","2,845.41","2,999.06","3,167.01","3,344.36","3,337.68","3,314.31","3,251.34","3,407.40","3,434.66","3,393.45","3,447.74","3,375.25","3,344.88","3,473.58","3,605.57","3,645.24","3,831.14","3,953.74","4,103.98","4,227.10","4,463.82","4,785.21","4,990.98","5,285.44","5,374.48","5,555.75","5,686.88","5,779.70","5,988.70","6,162.37","6,371.89","6,550.30","6,799.22","7,050.79","7,276.41","7,378.28","7,466.82","7,541.49","7,156.87","7,407.36","7,752.92","7,952.03","8,108.51","8,258.77","8,414.39","8,556.79",2021
612,DZA,NGDP_RPCH,Algeria,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-5.4,3,6.4,5.4,5.6,5.6,-0.2,-0.7,-1.9,4.8,0.8,-1.2,1.6,-2.102,-0.9,3.848,3.8,1.1,5.1,3.2,3.8,3,5.6,7.2,4.3,5.9,1.684,3.373,2.36,1.632,3.616,2.9,3.4,2.8,3.8,3.7,3.2,1.4,1.2,1,-5.1,3.5,4.665,2.568,1.968,1.853,1.884,1.692,2021
612,DZA,NGDP,Algeria,"Gross domestic product, current prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2001 Chain-weighted: Yes, from 2005 Primary domestic currency: Algerian dinar Data last updated: 09/2022",162.5,191.5,207.6,233.7,263.9,291.6,296.6,312.7,347.7,422.043,554.4,862.132,"1,074.70","1,189.72","1,487.40","2,004.99","2,570.00","2,780.20","2,830.49","3,248.20","4,123.50","4,227.10","4,522.80","5,252.30","6,149.10","7,562.00","8,501.64","9,352.89","11,043.70","9,968.03","11,991.56","14,589.00","16,209.60","16,647.90","17,228.60","16,712.69","17,514.60","18,876.20","20,452.30","20,501.10","18,383.80","22,021.50","27,199.83","28,935.26","31,399.26","34,446.56","37,948.77","41,417.06",2021
612,DZA,NGDPD,Algeria,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",42.346,44.372,44.78,47.529,51.513,61.132,61.535,63.3,51.664,52.558,61.892,46.67,49.217,50.963,42.426,42.066,46.941,48.178,48.188,48.845,54.749,54.745,56.761,67.864,85.332,103.198,117.027,134.977,171.001,137.211,161.207,200.02,209.059,209.755,213.81,165.979,160.034,170.207,175.372,171.68,144.922,162.711,187.155,190.254,196.624,205.435,215.544,224.042,2021
612,DZA,PPPGDP,Algeria,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",89.746,101.183,114.311,125.202,136.986,149.231,151.931,154.599,157.01,170.999,178.817,182.647,189.798,190.211,192.526,204.126,215.762,221.897,235.839,246.815,261.998,275.938,295.932,323.5,346.468,378.416,396.663,421.124,439.329,449.362,471.208,494.947,497.33,497.988,506.135,477.358,471.382,485.802,503.376,517.505,497.03,535.802,600.668,638.046,664.253,689.136,715.489,741.677,2021
612,DZA,NGDP_D,Algeria,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",6.259,7.161,7.296,7.792,8.333,8.719,8.886,9.435,10.694,12.386,16.141,25.406,31.171,35.248,44.468,57.721,71.279,76.269,73.881,82.155,100.476,100,101.321,109.761,123.204,143.072,158.185,168.346,194.196,172.466,200.237,236.743,254.392,254.155,253.391,237.033,240.704,255.835,273.909,271.844,256.869,297.292,350.834,363.873,387.238,417.091,450.998,484.025,2021
612,DZA,NGDPRPC,Algeria,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","139,096.11","138,951.43","143,244.66","146,181.71","149,563.72","150,647.03","146,389.28","141,637.26","134,910.37","137,951.59","137,265.75","132,334.26","131,237.59","125,502.13","121,649.58","123,791.08","126,219.06","125,503.01","129,838.41","131,945.22","134,530.28","136,560.70","142,096.44","150,077.23","154,204.31","160,871.84","161,148.90","164,089.77","164,403.30","163,879.39","166,454.45","167,834.26","169,939.75","171,039.61","173,830.74","176,432.86","178,186.20","176,848.14","175,368.05","173,670.99","163,208.89","166,599.11","171,973.93","173,965.81","174,950.66","175,743.17","176,593.32","177,113.28",2019
612,DZA,NGDPRPPPPC,Algeria,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","9,158.39","9,148.86","9,431.54","9,624.92","9,847.60","9,918.93","9,638.59","9,325.70","8,882.79","9,083.03","9,037.87","8,713.17","8,640.97","8,263.33","8,009.67","8,150.67","8,310.54","8,263.39","8,548.84","8,687.56","8,857.76","8,991.45","9,355.94","9,881.41","10,153.14","10,592.15","10,610.39","10,804.02","10,824.67","10,790.17","10,959.72","11,050.57","11,189.20","11,261.62","11,445.39","11,616.72","11,732.16","11,644.06","11,546.61","11,434.87","10,746.03","10,969.25","11,323.13","11,454.28","11,519.13","11,571.31","11,627.29","11,661.52",2019
612,DZA,NGDPPC,Algeria,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","8,705.67","9,950.12","10,451.07","11,391.11","12,462.81","13,135.14","13,008.77","13,363.25","14,427.39","17,086.76","22,156.50","33,620.56","40,908.04","44,237.53","54,095.14","71,453.67","89,967.09","95,720.43","95,926.08","108,399.72","135,170.13","136,560.70","143,974.02","164,726.36","189,986.41","230,162.84","254,913.97","276,238.60","319,265.23","282,636.54","333,302.68","397,336.38","432,313.64","434,705.07","440,471.44","418,203.99","428,900.97","452,438.82","480,349.01","472,114.50","419,233.31","495,285.84","603,342.27","633,014.13","677,476.03","733,008.37","796,433.16","857,273.38",2019
612,DZA,NGDPDPC,Algeria,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,268.61","2,305.51","2,254.33","2,316.68","2,432.72","2,753.70","2,698.92","2,705.11","2,143.74","2,127.87","2,473.51","1,819.98","1,873.42","1,894.95","1,542.97","1,499.14","1,643.27","1,658.73","1,633.09","1,630.07","1,794.70","1,768.58","1,806.86","2,128.39","2,636.48","3,141.03","3,508.96","3,986.56","4,943.50","3,890.52","4,480.72","5,447.60","5,575.65","5,477.06","5,466.33","4,153.32","3,918.94","4,079.65","4,118.84","3,953.58","3,304.87","3,659.53","4,151.44","4,162.18","4,242.40","4,371.57","4,523.64","4,637.34",2019
612,DZA,PPPPC,Algeria,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","4,807.98","5,257.38","5,754.71","6,102.67","6,469.22","6,722.11","6,663.64","6,606.80","6,514.93","6,923.03","7,146.41","7,122.67","7,224.62","7,072.62","7,001.95","7,274.61","7,553.11","7,639.76","7,992.63","8,236.77","8,588.41","8,914.44","9,420.38","10,145.84","10,704.69","11,517.75","11,893.60","12,437.94","12,700.67","12,741.34","13,097.10","13,480.05","13,263.91","13,003.31","12,940.00","11,944.99","11,543.30","11,644.06","11,822.44","11,917.48","11,334.53","12,050.74","13,323.93","13,958.48","14,332.04","14,664.54","15,016.00","15,351.64",2019
612,DZA,NGAP_NPGDP,Algeria,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,PPPSH,Algeria,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",0.67,0.678,0.719,0.739,0.748,0.762,0.735,0.703,0.66,0.667,0.646,0.623,0.57,0.548,0.527,0.528,0.528,0.513,0.525,0.524,0.519,0.522,0.536,0.552,0.547,0.553,0.534,0.524,0.521,0.531,0.523,0.517,0.494,0.471,0.462,0.427,0.406,0.397,0.388,0.382,0.374,0.365,0.371,0.371,0.367,0.362,0.357,0.351,2021
612,DZA,PPPEX,Algeria,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",1.811,1.893,1.816,1.867,1.926,1.954,1.952,2.023,2.215,2.468,3.1,4.72,5.662,6.255,7.726,9.822,11.911,12.529,12.002,13.16,15.739,15.319,15.283,16.236,17.748,19.983,21.433,22.209,25.138,22.183,25.449,29.476,32.593,33.43,34.04,35.011,37.156,38.856,40.63,39.615,36.987,41.1,45.283,45.35,47.27,49.985,53.039,55.842,2021
612,DZA,NID_NGDP,Algeria,Total investment,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2001 Chain-weighted: Yes, from 2005 Primary domestic currency: Algerian dinar Data last updated: 09/2022",32.586,30.83,31.091,31.329,29.229,27.682,27.919,25.041,23.504,30.518,28.896,30.947,29.757,28.259,31.461,31.571,25.082,23.286,27.344,26.475,23.563,26.841,30.654,30.341,33.263,31.656,30.17,34.469,37.348,46.876,41.43,38.055,39.158,43.39,45.554,50.781,50.778,48.544,47.279,44.692,41.852,37.335,36.805,35.587,35.175,33.505,33.4,32.982,2021
612,DZA,NGSD_NGDP,Algeria,Gross national savings,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 1993 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2001 Chain-weighted: Yes, from 2005 Primary domestic currency: Algerian dinar Data last updated: 09/2022",30.432,28.024,26.014,26.789,31.868,31.733,24.115,24.526,20.168,20.33,31.077,36.068,32.378,29.848,27.127,26.254,27.739,30.447,25.455,26.516,40.261,39.737,38.333,43.32,46.29,52.143,54.872,57.119,57.461,47.167,48.936,47.946,45.034,43.778,41.131,34.326,34.221,35.424,37.634,34.816,28.941,34.505,43.015,36.155,33.381,30.573,29.893,29.178,2021
612,DZA,LUR,Algeria,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Algerian dinar Data last updated: 09/2022,15.789,15.385,15,14.286,16.536,16.901,18.356,20.056,21.801,18.1,19.757,20.263,21.368,23.152,24.362,28.105,27.986,27.961,28.021,29.293,29.496,27.306,25.664,23.716,17.656,15.265,12.512,13.793,11.343,10.167,9.961,9.971,10.969,9.829,10.6,11.214,10.498,11.709,11.731,11.383,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2019
612,DZA,LE,Algeria,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,DZA,LP,Algeria,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2019 Primary domestic currency: Algerian dinar Data last updated: 09/2022,18.666,19.246,19.864,20.516,21.175,22.2,22.8,23.4,24.1,24.7,25.022,25.643,26.271,26.894,27.496,28.06,28.566,29.045,29.507,29.965,30.506,30.954,31.414,31.885,32.366,32.855,33.351,33.858,34.591,35.268,35.978,36.717,37.495,38.297,39.114,39.963,40.836,41.721,42.578,43.424,43.851,44.462,45.082,45.71,46.347,46.993,47.648,48.313,2019
612,DZA,GGR,Algeria,General government revenue,National currency,Billions,Source: Ministry of Finance or Treasury Latest actual data: 2021 Notes: Calculated as debt liabilities minus government deposits. Fiscal assumptions: Projections for 2022-2026 are based on IMF staff estimates and the authorities' 2022 budget law and medium term budget plans. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 1986 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Face value Instruments included in gross and net debt: Securities Other than Shares; Loans Primary domestic currency: Algerian dinar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,160.2,272.4,316.8,320.1,434.161,600.847,825.157,926.668,774.511,972.78,"1,578.16","1,479.10","1,603.28","1,947.44","2,215.17","3,080.70","3,639.91","3,725.65","5,253.05","3,667.48","4,462.33","5,838.34","6,339.34","5,957.55","5,738.07","5,104.74","5,011.58","6,047.89","6,826.88","6,601.58","5,640.94","6,586.64","8,535.55","8,565.15","9,295.81","10,147.90","11,179.77","12,347.93",2021
612,DZA,GGR_NGDP,Algeria,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28.896,31.596,29.478,26.905,29.189,29.968,32.107,33.331,27.363,29.948,38.272,34.991,35.449,37.078,36.024,40.739,42.814,39.834,47.566,36.792,37.212,40.019,39.109,35.786,33.305,30.544,28.614,32.04,33.38,32.201,30.684,29.91,31.381,29.601,29.605,29.46,29.46,29.814,2021
612,DZA,BCA,Algeria,Current account balance,U.S. dollars,Billions,"Source: Central Bank Latest actual data: 2021 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Algerian dinar Data last updated: 09/2022",0.242,-0.209,-0.436,-0.085,0.074,1.015,-2.23,0.141,-1.9,-1.033,1.35,2.39,1.29,0.81,-1.839,-2.237,1.248,3.45,-0.91,0.02,9.142,7.06,4.359,8.808,11.116,21.183,28.95,30.6,34.449,0.411,12.157,19.802,12.29,0.835,-9.436,-27.29,-26.473,-22.331,-16.914,-16.955,-18.711,-4.605,11.622,1.082,-3.527,-6.024,-7.56,-8.523,2021
612,DZA,BCA_NGDPD,Algeria,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",0.571,-0.472,-0.973,-0.179,0.144,1.66,-3.623,0.223,-3.678,-1.965,2.181,5.121,2.621,1.589,-4.334,-5.318,2.658,7.161,-1.888,0.041,16.699,12.896,7.68,12.979,13.027,20.526,24.738,22.671,20.146,0.299,7.541,9.9,5.879,0.398,-4.413,-16.442,-16.542,-13.12,-9.645,-9.876,-12.911,-2.83,6.21,0.569,-1.794,-2.932,-3.508,-3.804,2021
171,AND,NGDP_R,Andorra,"Gross domestic product, constant prices",National currency,Billions,Source: National Statistics Office Latest actual data: 2021 National accounts manual used: Other GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No Primary domestic currency: Euro Data last updated: 07/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.992,2.153,2.251,2.447,2.646,2.789,2.923,2.968,2.803,2.655,2.602,2.602,2.473,2.385,2.445,2.48,2.572,2.581,2.622,2.674,2.375,2.588,2.758,2.813,2.881,2.941,2.991,3.036,2021
171,AND,NGDP_RPCH,Andorra,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8.119,4.546,8.694,8.136,5.398,4.809,1.553,-5.559,-5.303,-1.975,-0.008,-4.974,-3.548,2.504,1.434,3.71,0.346,1.589,2.016,-11.184,8.949,6.575,2,2.4,2.1,1.7,1.5,2021
171,AND,NGDP,Andorra,"Gross domestic product, current prices",National currency,Billions,Source: National Statistics Office Latest actual data: 2021 National accounts manual used: Other GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: No Primary domestic currency: Euro Data last updated: 07/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.551,1.729,1.866,2.092,2.332,2.541,2.755,2.888,2.789,2.645,2.602,2.607,2.482,2.405,2.463,2.515,2.617,2.656,2.725,2.818,2.531,2.815,3.124,3.273,3.413,3.549,3.672,3.791,2021
171,AND,NGDPD,Andorra,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.429,1.547,1.758,2.362,2.896,3.158,3.456,3.952,4.082,3.675,3.446,3.625,3.189,3.193,3.267,2.789,2.895,2.993,3.217,3.155,2.885,3.33,3.302,3.36,3.517,3.68,3.835,3.985,2021
171,AND,PPPGDP,Andorra,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.221,2.456,2.607,2.89,3.209,3.488,3.769,3.931,3.783,3.606,3.577,3.651,3.571,3.563,3.718,3.784,4.072,4.215,4.384,4.552,4.092,4.643,5.301,5.599,5.854,6.088,6.309,6.528,2021
171,AND,NGDP_D,Andorra,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,77.879,80.278,82.879,85.512,88.114,91.107,94.256,97.283,99.496,99.627,100,100.197,100.372,100.822,100.737,101.403,101.755,102.912,103.954,105.383,106.557,108.79,113.251,116.331,118.49,120.649,122.743,124.877,2021
